region,course_title,layout_title,course_code,layout_kind,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,ref_url
東京都,青梅GC西,青梅ゴルフ倶楽部西,C001362,all,4,5,4,3,4,3,5,4,4,,,,,,,,,,
東京都,青梅GC東,青梅ゴルフ倶楽部東,C001360,all,4,5,4,5,4,3,4,3,4,,,,,,,,,,
東京都,青梅ﾘﾊﾞｰｻｲﾄﾞﾊﾟｰｸ,青梅リバーサイドパークショートコース,C001387,all,3,3,3,3,3,3,3,3,3,,,,,,,,,,
東京都,小金井CC,小金井カントリー倶楽部,C001363,out+in,5,4,3,4,5,4,3,4,4,4,4,3,4,4,5,4,3,5,
東京都,桜ヶ丘CC,桜ヶ丘カントリークラブ,C001364,out+in,4,4,3,5,4,4,3,4,5,4,3,4,5,4,5,3,4,4,
東京都,新東京都民G,新東京都民ゴルフ場,C001376,all,3,3,4,3,5,3,3,3,4,,,,,,,,,,
東京都,立川国際CC奥多摩,立川国際カントリー倶楽部奥多摩,C001369,out+in,4,3,4,4,4,5,5,3,4,4,4,5,4,4,3,4,3,5,
東京都,立川国際CC草花,立川国際カントリー倶楽部草花,C001370,out+in,4,4,4,3,5,4,4,3,5,5,3,4,4,4,3,4,4,5,
東京都,多摩CC,多摩カントリークラブ,C001371,out+in,4,3,4,4,5,3,5,4,4,5,4,3,4,4,4,3,5,4,
東京都,東京五日市CC西,東京五日市カントリー倶楽部西,C001373,all,4,4,3,5,4,4,3,5,4,,,,,,,,,,
東京都,東京五日市CC東,東京五日市カントリー倶楽部東,C001374,all,4,3,4,4,4,5,4,5,3,,,,,,,,,,
東京都,東京五日市CC南,東京五日市カントリー倶楽部南,C001372,all,4,5,3,4,4,3,5,4,4,,,,,,,,,,
東京都,東京国際GC,東京国際ゴルフ倶楽部,C001375,out+in,4,3,4,4,5,3,4,5,4,4,4,4,4,3,5,3,5,4,
東京都,東京相武CC,東京相武カントリー倶楽部,C001368,out+in,4,3,4,3,5,5,5,3,4,4,3,5,4,4,4,5,3,4,
東京都,東京相武Cｼｮｰﾄｺｰｽ,東京相武カントリークラブショートコース,C001388,out+in,3,3,3,3,3,3,3,3,3,3,3,3,9,,,,,,
東京都,東京バーディC,東京バーディクラブ,C001377,out+in,4,4,5,3,5,4,4,3,4,4,4,4,5,3,4,4,3,5,
東京都,東京よみうりCC,東京よみうりカントリークラブ,C001378,out+in,4,3,4,5,4,5,4,3,4,4,5,4,4,4,3,4,5,3,
東京都,東宝調布GC,東宝調布ゴルフコース,C001386,all,4,3,3,4,3,3,4,3,3,,,,,,,,,,
東京都,八王子CC,八王子カントリークラブ,C001379,out+in,5,4,4,5,3,4,3,4,4,4,3,5,4,5,4,3,4,4,
東京都,府中CC,府中カントリークラブ,C001380,out+in,5,3,4,4,4,4,3,4,5,5,3,4,4,4,5,4,3,4,
東京都,武蔵野GC,武蔵野ゴルフクラブ,C001381,out+in,4,3,4,4,3,5,4,5,4,5,4,3,5,4,3,4,4,4,
東京都,よみうりGC,よみうりゴルフ倶楽部,C001382,out+in,5,3,4,4,4,3,5,4,4,4,5,3,4,5,4,3,4,4,
東京都,若洲Gリンクス,若洲ゴルフリンクス,C001383,out+in,4,5,4,3,4,3,4,5,4,4,4,4,5,3,4,3,5,4,
神奈川県,GDO茅ヶ崎GL,GDO茅ヶ崎ゴルフリンクス,C001431,all,4,3,5,3,4,4,5,3,5,,,,,,,,,,
神奈川県,厚木基地GC,厚木基地ゴルフコース,C001467,out+in,4,5,3,4,4,3,4,4,3,4,4,4,3,5,5,5,3,4,
神奈川県,厚木国際CC西,厚木国際カントリー倶楽部西,C001392,out+in,4,5,3,4,4,3,5,4,4,3,4,4,5,4,3,5,4,4,
神奈川県,厚木国際CC東,厚木国際カントリー倶楽部東,C001391,out+in,4,4,4,4,3,4,3,5,4,4,5,3,4,4,4,3,4,5,
神奈川県,伊勢原CCOUT,伊勢原カントリークラブOUT,C001394,all,5,4,3,4,5,4,4,3,4,,,,,,,,,,
神奈川県,伊勢原CCIN,伊勢原カントリークラブIN,C001393,all,5,4,3,4,5,3,4,4,4,,,,,,,,,,
神奈川県,磯子CC,磯子カンツリークラブ,C001395,out+in,4,4,5,3,4,3,4,4,5,4,4,4,3,5,4,3,5,4,
神奈川県,大磯GC,大磯ゴルフコース,C001464,all,3,3,3,3,3,3,3,3,3,,,,,,,,,,
神奈川県,大秦野CC,大秦野カントリークラブ,C001396,out+in,4,4,3,5,4,3,4,5,4,4,4,3,4,3,4,4,4,5,
神奈川県,小田急藤沢GC,小田急藤沢ゴルフクラブ,C001397,out+in,5,4,3,4,3,4,4,4,5,4,4,3,3,4,4,5,5,4,
神奈川県,小田原GC松田,小田原ゴルフ倶楽部松田コース,C001398,out+in,5,3,4,3,4,4,5,4,4,4,3,4,3,5,5,3,4,5,
神奈川県,小田原城CC,小田原城カントリー倶楽部,C001399,out+in,4,3,4,4,4,5,5,4,3,4,4,4,5,3,4,4,3,5,
神奈川県,小田原湯本CC,小田原湯本カントリークラブ,C001400,out+in,4,4,5,3,4,4,4,3,5,4,5,4,3,4,4,4,3,4,
神奈川県,ｵﾘﾑﾋﾟｯｸNGCサカワ,オリムピックナショナルゴルフクラブサカワコース,C001456,out+in,4,4,3,5,3,5,4,5,3,4,4,4,4,3,4,5,3,5,
神奈川県,神奈川CC西,神奈川カントリークラブ西,C001403,all,3,5,5,4,4,4,4,4,3,,,,,,,,,,
神奈川県,神奈川CC東,神奈川カントリークラブ東,C001401,all,5,3,5,4,4,4,4,3,4,,,,,,,,,,
神奈川県,神奈川CC南,神奈川カントリークラブ南,C001402,all,3,5,3,4,4,4,5,4,4,,,,,,,,,,
神奈川県,鎌倉CC,鎌倉カントリークラブ,C001404,out+in,5,4,3,4,4,3,4,4,5,4,4,3,5,4,4,3,4,5,
神奈川県,鎌倉パブリックGC,鎌倉パブリックゴルフ場,C001405,out+in,4,3,4,3,4,4,4,4,5,4,4,3,4,4,4,3,4,5,
神奈川県,川崎国際生田緑地,川崎国際生田緑地ゴルフ場,C001406,out+in,5,4,4,4,4,3,4,5,3,5,4,4,3,4,4,3,5,4,
神奈川県,川崎ﾘﾊﾞｰｻｲﾄﾞG,川崎リバーサイドゴルフ場,C001407,all,4,3,4,4,4,4,3,3,5,,,,,,,,,,
神奈川県,キャンプ座間GC,キャンプ座間ゴルフクラブ,C001465,out+in,5,4,4,3,4,5,4,3,4,3,5,4,4,4,3,4,5,4,
神奈川県,清川CC,清川カントリークラブ,C001408,out+in,4,3,4,4,4,3,5,4,5,4,4,4,5,3,4,3,4,5,
神奈川県,相模CC,相模カンツリー倶楽部,C001409,out+in,4,4,3,5,4,3,4,4,5,3,4,4,3,4,4,4,5,5,
神奈川県,相模湖CC桜,相模湖カントリークラブ桜,C001411,all,4,3,5,4,3,4,4,4,5,,,,,,,,,,
神奈川県,相模湖CC藤,相模湖カントリークラブ藤,C001410,all,4,5,4,3,4,3,5,4,4,,,,,,,,,,
神奈川県,相模湖CC百合,相模湖カントリークラブ百合,C001412,all,4,5,3,4,4,5,3,4,4,,,,,,,,,,
神奈川県,相模野CC愛川,相模野カントリー倶楽部愛川,C001413,all,5,3,4,4,3,5,4,4,4,,,,,,,,,,
神奈川県,相模野CC相模,相模野カントリー倶楽部相模,C001414,all,4,3,4,4,3,5,4,5,4,,,,,,,,,,
神奈川県,相模野CC城山,相模野カントリー倶楽部城山,C001415,all,4,3,4,5,5,3,4,4,4,,,,,,,,,,
神奈川県,相模原GC西,相模原ゴルフクラブ西,C001417,out+in,4,3,5,4,4,3,5,4,4,3,4,4,5,3,4,4,4,5,
神奈川県,相模原GC東,相模原ゴルフクラブ東,C001416,out+in,4,5,4,4,3,4,4,3,5,4,3,5,4,4,4,3,5,4,
神奈川県,湘南CC,湘南カントリークラブ,C001418,out+in,4,5,4,3,4,5,4,3,4,4,5,4,3,4,4,4,3,5,
神奈川県,湘南シーサイドCC,湘南シーサイドカントリー倶楽部,C001419,out+in,5,5,4,4,3,4,3,5,3,4,4,4,3,5,5,3,3,5,
神奈川県,ｽﾘｰﾊﾝﾄﾞﾚｯﾄﾞC,スリーハンドレッドクラブ,C001420,out+in,4,4,3,5,4,4,4,3,5,4,3,4,5,4,4,3,5,4,
神奈川県,大厚木CC桜,大厚木カントリークラブ桜コース,C001422,out+in,5,4,4,3,5,4,3,4,4,5,4,3,4,4,5,3,4,4,
神奈川県,大厚木CC本ｺｰｽ西,大厚木カントリークラブ本コース西,C001423,all,5,4,3,5,3,4,4,4,5,,,,,,,,,,
神奈川県,大厚木CC本ｺｰｽ東,大厚木カントリークラブ本コース東,C001424,all,5,4,3,4,4,3,5,4,4,,,,,,,,,,
神奈川県,大厚木CC本ｺｰｽ南,大厚木カントリークラブ本コース南,C001425,all,4,3,4,4,4,5,4,3,5,,,,,,,,,,
神奈川県,大箱根CC,大箱根カントリークラブ,C001429,out+in,5,4,3,4,3,4,4,4,5,4,4,3,5,4,5,4,3,5,
神奈川県,太平洋C相模,太平洋クラブ相模コース,C001421,out+in,5,4,5,4,4,3,4,3,4,5,3,4,4,3,5,4,4,4,
神奈川県,多摩川GC,多摩川ゴルフ倶楽部,C001475,all,3,3,3,3,3,3,3,3,3,,,,,,,,,,
神奈川県,チェックメイトCC,チェックメイトカントリークラブ,C001430,out+in,5,4,4,4,3,5,4,3,4,4,5,4,3,4,3,4,5,4,
神奈川県,津久井湖GC白ゆり,津久井湖ゴルフ倶楽部白ユリ,C001434,all,4,5,3,4,5,4,4,4,3,,,,,,,,,,
神奈川県,津久井湖GC薔薇,津久井湖ゴルフ倶楽部薔薇,C001472,all,4,5,4,3,5,3,4,4,4,,,,,,,,,,
神奈川県,津久井湖GC山吹,津久井湖ゴルフ倶楽部山吹,C001432,all,4,4,5,3,5,4,3,4,3,,,,,,,,,,
神奈川県,津久井湖GCﾘﾝﾄﾞｳ,津久井湖ゴルフ倶楽部リンドウ,C001433,all,5,3,4,5,4,3,4,4,4,,,,,,,,,,
神奈川県,東急GPたまがわ,東急ゴルフパークたまがわ,C001473,all,3,3,3,3,3,3,3,21,,,,,,,,,,,
神奈川県,東京CC東アウト,東京カントリー倶楽部東アウト,C001435,all,5,3,4,4,4,4,5,4,3,,,,,,,,,,
神奈川県,東京CC東イン,東京カントリー倶楽部東イン,C001468,all,4,4,3,4,4,4,5,3,5,,,,,,,,,,
神奈川県,東京CC南,東京カントリー倶楽部南,C001436,all,4,4,5,4,3,4,5,4,3,,,,,,,,,,
神奈川県,東京ﾛｲﾔﾙGCEAST,東京ロイヤルゴルフ倶楽部EAST,C001426,all,5,4,4,4,5,3,4,3,4,,,,,,,,,,
神奈川県,東京ﾛｲﾔﾙGCNORTH,東京ロイヤルゴルフ倶楽部NORTH,C001427,all,5,4,4,3,4,5,4,3,4,,,,,,,,,,
神奈川県,東京ﾛｲﾔﾙGCWEST,東京ロイヤルゴルフ倶楽部WEST,C001428,all,5,3,4,4,4,3,5,4,4,,,,,,,,,,
神奈川県,東名厚木CCOUT,東名厚木カントリー倶楽部OUT,C001437,all,5,4,3,4,4,4,3,4,5,,,,,,,,,,
神奈川県,東名厚木CCIN,東名厚木カントリー倶楽部IN,C001466,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
神奈川県,東名厚木CCWEST,東名厚木カントリー倶楽部WEST,C001438,all,3,4,4,4,4,4,4,3,5,,,,,,,,,,
神奈川県,戸塚CC西,戸塚カントリー倶楽部西,C001440,out+in,4,5,4,4,3,4,5,3,4,4,3,4,5,3,4,5,4,4,
神奈川県,戸塚CC東,戸塚カントリー倶楽部東,C001439,out+in,4,5,4,3,5,3,4,4,4,4,4,3,4,3,5,5,4,4,
神奈川県,長竹CC,長竹カントリークラブ,C001441,out+in,4,4,3,5,3,4,4,5,4,4,5,3,4,4,5,3,4,4,
神奈川県,中津川CCOUT,中津川カントリークラブOUT,C001469,all,4,5,4,3,5,4,4,3,4,,,,,,,,,,
神奈川県,中津川CCIN,中津川カントリークラブIN,C001470,all,4,4,5,4,3,4,4,5,3,,,,,,,,,,
神奈川県,中津川CCWEST,中津川カントリークラブWEST,C001471,all,4,4,5,4,3,4,4,3,5,,,,,,,,,,
神奈川県,箱根CC,箱根カントリー倶楽部,C001443,out+in,4,3,4,4,5,3,4,5,4,3,4,5,4,3,5,4,4,4,
神奈川県,箱根園G,箱根園ゴルフ場,C001442,out+in,4,3,4,4,5,4,4,3,4,5,4,3,4,4,3,4,5,4,
神奈川県,箱根くらかけG,箱根くらかけゴルフ場,C001444,out+in,5,4,3,4,4,4,3,5,5,4,4,3,4,4,4,4,3,5,
神奈川県,箱根湖畔GC,箱根湖畔ゴルフコース,C001445,out+in,5,5,4,3,4,4,4,3,4,4,3,4,4,3,5,4,4,5,
神奈川県,箱根湯の花G,箱根湯の花ゴルフ場,C001446,out+in,3,4,4,4,4,3,5,4,4,4,4,4,5,3,4,3,4,5,
神奈川県,秦野CC,秦野カントリークラブ,C001447,out+in,4,4,4,3,4,5,3,5,4,3,4,4,4,5,4,4,3,5,
神奈川県,葉山国際CCｴﾒﾗﾙﾄﾞ,葉山国際カンツリー倶楽部エメラルド,C001449,out+in,4,4,4,3,5,5,4,3,4,3,4,4,3,5,4,4,3,5,
神奈川県,葉山国際CCﾀﾞｲﾔ,葉山国際カンツリー倶楽部ダイヤモンド,C001448,out+in,4,3,4,4,3,5,4,5,4,4,5,3,4,4,5,4,3,4,
神奈川県,葉山島GC,葉山島ゴルフクラブ,C001474,all,3,3,3,3,3,3,3,3,3,,,,,,,,,,
神奈川県,葉山パブリックGC,葉山パブリックゴルフコース,C001450,all,3,3,4,3,3,3,4,3,4,,,,,,,,,,
神奈川県,平塚富士見CC大磯,平塚富士見カントリークラブ大磯,C001452,out+in,5,3,4,4,4,5,4,3,4,4,4,3,4,4,5,4,3,5,
神奈川県,平塚富士見CC平塚,平塚富士見カントリークラブ平塚,C001451,out+in,5,4,4,4,4,3,5,3,4,4,5,3,4,4,3,5,4,4,
神奈川県,富士屋H仙石GC,富士屋ホテル仙石ゴルフコース,C001463,out+in,4,5,3,4,4,4,5,4,3,4,5,3,4,5,4,4,4,3,
神奈川県,芙蓉CC,芙蓉カントリー倶楽部,C001453,out+in,4,4,4,4,3,4,3,5,4,4,4,4,3,5,4,3,4,4,
神奈川県,程ヶ谷CC,程ヶ谷カントリー倶楽部,C001454,out+in,4,5,3,4,4,5,4,3,4,4,4,3,5,4,4,4,3,5,
神奈川県,本厚木CC,本厚木カンツリークラブ,C001455,out+in,4,4,4,3,4,5,3,4,5,4,3,4,4,4,3,5,4,5,
神奈川県,湯河原CC,湯河原カンツリー倶楽部,C001462,out+in,4,3,4,4,4,4,3,5,4,5,4,5,3,4,4,4,3,4,
神奈川県,横浜CC西,横浜カントリークラブ西,C001461,out+in,4,3,4,4,5,4,4,4,3,4,4,3,5,4,5,3,4,4,
神奈川県,横浜CC東,横浜カントリークラブ東,C001460,out+in,4,3,5,4,4,3,5,4,4,4,5,3,4,4,3,5,4,4,
神奈川県,レイクウッドGC西,レイクウッドゴルフクラブ西,C001457,out+in,5,4,4,3,5,4,3,4,4,4,3,5,4,5,4,4,3,4,
神奈川県,レイクウッドGC東,レイクウッドゴルフクラブ東,C001458,out+in,4,5,4,3,4,4,3,4,5,4,4,5,3,4,3,4,4,5,
神奈川県,レインボーCC,レインボーカントリー倶楽部,C001459,out+in,4,5,4,3,4,4,3,5,4,4,4,5,3,5,3,4,4,4,
新潟県,赤倉GC,赤倉ゴルフコース,C001476,out+in,5,4,4,4,3,4,5,4,3,4,4,5,3,4,4,5,3,4,
新潟県,阿賀高原GCかえで,阿賀高原ゴルフ倶楽部かえで,C001534,all,4,3,5,4,4,5,4,3,4,,,,,,,,,,
新潟県,阿賀高原GCけやき,阿賀高原ゴルフ倶楽部けやき,C001536,all,4,5,3,5,4,4,4,3,4,,,,,,,,,,
新潟県,阿賀高原GCぶな,阿賀高原ゴルフ倶楽部ぶな,C001535,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
新潟県,あてま高原ﾍﾞﾙﾅﾃｵ,あてま高原リゾートベルナティオゴルフコース,C001477,out+in,4,5,4,3,4,5,4,3,4,4,5,3,4,4,4,3,4,5,
新潟県,ｱﾊﾟR上越妙高ｼｰﾀﾞ,アパリゾート上越妙高の森ゴルフコースシーダ,C001524,all,4,5,4,3,4,4,4,3,5,,,,,,,,,,
新潟県,ｱﾊﾟR上越妙高ﾊﾟｲﾝ,アパリゾート上越妙高の森ゴルフコースパイン,C001525,all,5,4,3,4,4,3,4,5,4,,,,,,,,,,
新潟県,イーストヒルGC,イーストヒルゴルフクラブ,C001479,out+in,5,4,4,3,4,3,5,4,4,4,5,4,3,4,4,4,3,5,
新潟県,石地シーサイドCC,石地シーサイドカントリークラブ,C001480,out+in,5,3,4,4,5,3,4,4,4,4,3,4,5,4,3,5,4,4,
新潟県,糸魚川CC,糸魚川カントリークラブ,C001481,out+in,4,5,4,3,4,4,5,4,3,4,5,4,3,5,4,4,3,4,
新潟県,越後GC,越後ゴルフ倶楽部,C001482,out+in,4,4,5,3,5,4,4,3,4,5,4,3,5,4,4,4,3,4,
新潟県,小千谷CC,小千谷カントリークラブ,C001483,out+in,5,4,3,4,4,4,5,3,4,4,4,4,3,5,4,4,3,5,
新潟県,柏崎CC佐渡,柏崎カントリークラブ佐渡コース,C001510,all,4,4,5,4,4,3,4,3,5,,,,,,,,,,
新潟県,柏崎CC弥彦,柏崎カントリークラブ弥彦コース,C001511,all,4,4,3,4,5,4,3,4,5,,,,,,,,,,
新潟県,柏崎CC米山,柏崎カントリークラブ米山コース,C001512,all,4,4,3,4,3,5,4,4,5,,,,,,,,,,
新潟県,柏崎シーサイドGC,柏崎シーサイドゴルフクラブ,C001485,all,4,3,4,3,4,4,3,3,4,,,,,,,,,,
新潟県,櫛形GC,櫛形ゴルフ倶楽部,C001486,out+in,5,3,4,4,3,5,4,4,4,4,5,3,4,4,4,5,3,4,
新潟県,ｸﾞﾘｰﾝﾋﾙ長岡GC,グリーンヒル長岡ゴルフ倶楽部,C001487,out+in,5,3,4,4,4,4,4,3,5,5,4,4,3,4,4,4,3,5,
新潟県,ｺﾞｰﾙﾄﾞ越後湯沢CC,ゴールド越後湯沢カントリークラブ,C001488,out+in,4,3,5,4,3,4,4,4,5,4,5,4,4,4,3,5,3,4,
新潟県,笹神五頭GC阿賀,笹神五頭ゴルフ倶楽部阿賀,C001519,all,4,5,3,4,4,3,5,4,4,,,,,,,,,,
新潟県,笹神五頭GC五頭,笹神五頭ゴルフ倶楽部五頭,C001518,all,4,4,4,3,5,4,3,5,4,,,,,,,,,,
新潟県,笹神五頭GC白鳥,笹神五頭ゴルフ倶楽部白鳥,C001520,all,4,4,3,5,4,4,3,4,5,,,,,,,,,,
新潟県,紫雲GC飯豊ｺｰｽ,紫雲ゴルフ倶楽部飯豊コース,C001514,out+in,4,3,4,3,5,4,4,4,5,5,4,3,5,4,4,4,3,4,
新潟県,紫雲GC加治川ｺｰｽ,紫雲ゴルフ倶楽部加治川コース,C001513,out+in,4,4,3,5,4,5,3,4,4,4,4,3,5,3,4,4,4,5,
新潟県,下田城CC,下田城カントリー倶楽部,C001490,out+in,4,3,4,5,4,4,3,4,5,4,3,4,5,3,4,4,4,5,
新潟県,新発田城CC,新発田城カントリー倶楽部,C001532,out+in,4,4,3,4,4,4,5,3,5,4,4,4,3,4,5,3,5,4,
新潟県,胎内高原GC,胎内高原ゴルフ倶楽部,C001491,out+in,4,3,5,4,4,4,4,3,5,4,4,4,3,5,4,3,4,5,
新潟県,大新潟CC出雲崎,大新潟カントリークラブ出雲崎コース,C001492,out+in,4,5,3,4,4,5,4,3,4,5,3,4,4,4,5,4,3,4,
新潟県,大新潟CC三条,大新潟カントリークラブ三条コース,C001493,out+in,5,4,4,3,4,4,3,4,5,4,5,4,3,4,4,3,4,5,
新潟県,十日町CC信濃,十日町カントリークラブ信濃,C001522,all,4,4,5,3,4,4,3,5,4,,,,,,,,,,
新潟県,十日町CCつつじ,十日町カントリークラブつつじ,C001521,all,4,5,4,4,3,4,3,4,5,,,,,,,,,,
新潟県,十日町CC苗場,十日町カントリークラブ苗場,C001523,all,4,3,5,4,4,3,4,4,5,,,,,,,,,,
新潟県,ときの郷GC,ときの郷ゴルフクラブ,C001533,out+in,4,3,4,4,3,4,5,4,5,4,3,4,5,5,3,4,4,4,
新潟県,長岡CC西,長岡カントリー倶楽部西,C001505,all,4,4,3,5,3,4,5,4,4,,,,,,,,,,
新潟県,長岡CC東,長岡カントリー倶楽部東,C001504,all,4,5,4,3,4,4,5,3,4,,,,,,,,,,
新潟県,長岡CC南,長岡カントリー倶楽部南,C001506,all,5,4,4,3,4,5,3,4,4,,,,,,,,,,
新潟県,中条GC,中条ゴルフ倶楽部,C001494,out+in,4,5,3,4,5,4,4,3,4,4,5,3,4,4,5,3,4,4,
新潟県,中峰GC,中峰ゴルフ倶楽部,C001495,out+in,4,3,5,4,5,4,4,3,4,4,3,5,4,4,4,5,3,4,
新潟県,新潟GC,新潟ゴルフ倶楽部,C001496,out+in,4,4,3,4,5,4,3,5,4,3,5,4,5,4,4,4,3,4,
新潟県,新潟ｻﾝﾗｲｽﾞGC中,新潟サンライズゴルフコース中,C001508,all,5,4,4,4,3,5,4,3,4,,,,,,,,,,
新潟県,新潟ｻﾝﾗｲｽﾞGC西,新潟サンライズゴルフコース西,C001509,all,4,5,4,4,3,4,5,3,4,,,,,,,,,,
新潟県,新潟ｻﾝﾗｲｽﾞGC東,新潟サンライズゴルフコース東,C001507,all,4,3,5,4,3,4,4,5,4,,,,,,,,,,
新潟県,新津CC,新津カントリークラブ,C001497,out+in,5,4,3,5,4,4,3,4,4,5,4,3,4,4,4,3,5,4,
新潟県,日本海CC中,日本海カントリークラブ中,C001530,all,4,4,3,5,4,4,3,5,4,,,,,,,,,,
新潟県,日本海CC西,日本海カントリークラブ西,C001529,all,4,5,4,3,4,5,3,4,4,,,,,,,,,,
新潟県,日本海CC東,日本海カントリークラブ東,C001531,all,4,4,3,4,4,5,3,5,4,,,,,,,,,,
新潟県,ﾉｰﾌﾞﾙｳｯﾄﾞGC,ノーブルウッドゴルフクラブ,C001484,out+in,4,4,5,3,4,4,5,3,4,4,3,4,5,3,4,5,4,4,
新潟県,フォレストCC西,フォレストカントリー倶楽部西コース,C001498,out+in,4,3,4,4,4,4,5,3,5,4,4,5,4,4,3,5,3,4,
新潟県,フォレストCC東,フォレストカントリー倶楽部東コース,C001499,out+in,5,4,4,3,4,3,4,4,5,4,4,4,4,4,3,5,3,5,
新潟県,松ヶ峯CC神奈,松ヶ峯カントリー倶楽部神奈コース,C001517,all,5,4,4,4,3,4,3,5,4,,,,,,,,,,
新潟県,松ヶ峯CC黒姫,松ヶ峯カントリー倶楽部黒姫コース,C001516,all,4,3,4,3,4,5,4,5,4,,,,,,,,,,
新潟県,松ヶ峯CC妙高,松ヶ峯カントリー倶楽部妙高コース,C001515,all,5,3,4,4,5,4,3,4,4,,,,,,,,,,
新潟県,妙高CC,妙高カントリークラブ,C001500,out+in,4,5,3,5,4,4,4,3,4,4,4,5,4,3,4,4,3,5,
新潟県,妙高高原GC,妙高高原ゴルフ倶楽部,C001489,out+in,4,4,5,3,4,4,5,3,4,4,5,3,4,4,5,3,4,4,
新潟県,妙高ｻﾝｼｬｲﾝGC,妙高サンシャインゴルフ倶楽部,C001501,out+in,4,3,5,4,4,3,5,4,4,4,3,5,4,5,4,4,3,4,
新潟県,村上市営あらかわ,村上市営あらかわゴルフ場,C001478,out+in,4,5,3,3,4,4,3,4,4,4,4,4,5,4,3,4,3,7,
新潟県,湯田上CC紫陽花,湯田上カントリークラブ紫陽花,C001527,all,4,4,3,5,3,4,5,4,4,,,,,,,,,,
新潟県,湯田上CC護摩堂,湯田上カントリークラブ護摩堂,C001526,all,4,3,5,4,4,4,3,4,5,,,,,,,,,,
新潟県,湯田上CC信濃川,湯田上カントリークラブ信濃川,C001528,all,3,4,5,4,3,5,4,4,4,,,,,,,,,,
新潟県,ヨネックスCC,ヨネックスカントリークラブ,C001502,out+in,5,4,3,4,4,5,3,4,4,4,4,4,5,3,4,3,4,5,
新潟県,米山水源CC,米山水源カントリークラブ,C001503,out+in,5,4,4,3,4,4,3,5,4,4,5,4,3,5,4,3,4,4,
富山県,魚津国際CC,魚津国際カントリークラブ,C001537,out+in,5,4,3,4,4,3,5,4,4,5,3,4,4,5,3,4,4,4,
富山県,大山カメリアCC,大山カメリアカントリークラブ,C001538,out+in,5,3,4,4,5,4,4,4,3,5,4,3,4,4,4,4,3,5,
富山県,呉羽CC立山,呉羽カントリークラブ立山コース,C001552,out+in,4,3,5,4,4,4,4,3,5,3,4,4,4,4,3,4,4,5,
富山県,呉羽CC日本海,呉羽カントリークラブ日本海コース,C001553,out+in,5,3,4,4,5,3,4,4,4,4,4,3,5,4,5,4,3,4,
富山県,小杉CC北,小杉カントリークラブ北,C001546,all,4,5,4,3,4,5,4,3,4,,,,,,,,,,
富山県,小杉CC東,小杉カントリークラブ東,C001548,all,4,5,4,4,5,4,3,4,3,,,,,,,,,,
富山県,小杉CC南,小杉カントリークラブ南,C001547,all,4,5,4,3,4,3,4,5,4,,,,,,,,,,
富山県,GCゴールドウイン,ゴルフ倶楽部ゴールドウイン,C001540,out+in,4,4,3,4,4,5,3,5,4,5,4,3,4,4,3,4,4,5,
富山県,千羽平GC立山,千羽平ゴルフクラブ立山,C001556,all,5,3,4,5,4,4,3,4,4,,,,,,,,,,
富山県,千羽平GC日本海,千羽平ゴルフクラブ日本海,C001555,all,4,3,4,5,4,4,5,3,4,,,,,,,,,,
富山県,千羽平GC白山,千羽平ゴルフクラブ白山,C001554,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
富山県,太閤山CC茜,太閤山カントリークラブ茜,C001559,all,5,4,3,4,4,3,4,4,5,,,,,,,,,,
富山県,太閤山CC楠,太閤山カントリークラブ楠,C001558,all,5,3,4,4,4,4,5,3,4,,,,,,,,,,
富山県,太閤山CC蘭,太閤山カントリークラブ蘭,C001557,all,5,3,4,4,4,4,5,3,4,,,,,,,,,,
富山県,高岡CC万葉,高岡カントリー倶楽部万葉コース,C001545,out+in,4,5,4,3,4,4,5,3,4,4,5,3,4,4,5,4,3,4,
富山県,高岡CC頼成,高岡カントリー倶楽部頼成コース,C001544,out+in,5,3,4,4,5,4,4,3,4,4,4,5,3,4,5,3,4,4,
富山県,立山CC雄山,立山カントリークラブ雄山,C001561,all,4,5,4,3,4,3,4,4,5,,,,,,,,,,
富山県,立山CC称名,立山カントリークラブ称名,C001560,all,5,3,4,4,5,3,4,4,4,,,,,,,,,,
富山県,立山CC雷鳥,立山カントリークラブ雷鳥,C001562,all,4,4,3,4,5,3,4,4,5,,,,,,,,,,
富山県,棚山GC,棚山ゴルフ倶楽部,C001539,out+in,4,4,4,4,4,3,5,3,5,4,4,4,5,3,4,4,3,5,
富山県,トナミロイヤルGC,トナミロイヤルゴルフ倶楽部,C001541,out+in,4,4,4,5,4,3,5,4,3,5,4,3,4,4,4,3,5,4,
富山県,富山CC有磯コース,富山カントリークラブ有磯,C001563,all,4,3,4,5,4,4,3,4,5,,,,,,,,,,
富山県,富山CC神通コース,富山カントリークラブ神通,C001565,all,5,4,3,4,4,4,3,4,5,,,,,,,,,,
富山県,富山CC薬師コース,富山カントリークラブ薬師,C001564,all,5,4,4,3,4,5,4,3,4,,,,,,,,,,
富山県,花尾CC中,花尾カントリークラブ中,C001550,all,5,3,4,4,4,4,5,3,4,,,,,,,,,,
富山県,花尾CC西,花尾カントリークラブ西,C001549,all,5,4,3,4,4,3,4,5,4,,,,,,,,,,
