id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,parSource,parTeeName,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C003657,ユニオンエース　ゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003658,寄居カントリークラブ【アコーディア・ゴルフ】,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003592,岡部チサンカントリークラブ,,11,36,,,90,,,,,,,,,,,,,,,,,,,,
C003605,上里ゴルフ場,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003615,吉見ゴルフ場,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003610,ＫＯＳＨＩＧＡＹＡ ＧＯＬＦ ＣＬＵＢ（旧：越谷ゴルフ倶楽部）,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003654,さいたま梨花カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003611,児玉カントリー倶楽部,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003653,武蔵丘ゴルフコース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003588,大宮カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003597,川越カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003635,長瀞カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003625,高根カントリー倶楽部,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003617,さいたまゴルフクラブ【アコーディア・ゴルフ】,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003660,リバーサイドフェニックスゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003616,埼玉国際ゴルフ倶楽部,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003633,東都秩父カントリー倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003622,西武園ゴルフ場,,11,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003594,武蔵の杜カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003604,大麻生ゴルフ場,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003629,Ｊゴルフ鶴ヶ島,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003589,大宮国際カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003599,北越谷パブリックコース（閉鎖）,,11,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003606,妻沼ゴルフ場（閉鎖）,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003582,朝霞パブリックゴルフ場,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003632,東都埼玉カントリー倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003640,飯能くすの樹カントリー倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003647,平成倶楽部鉢形城コース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003603,熊谷ゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003586,浦和ゴルフ倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003593,小川カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003595,越生ゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003601,清澄ゴルフ倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003618,ＪＧＭおごせゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003612,こだまゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003661,ヘリテイジゴルフコース,,11,9,,,50,,,,,,,,,,,,,,,,,,,,
C003641,飯能グリーンカントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003590,大宮ゴルフコース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003636,埼玉長瀞ゴルフ倶楽部（閉鎖）,,11,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003634,東都飯能カントリー倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003655,ＰＧＭ武蔵ゴルフクラブ（旧：武蔵ゴルフクラブ）,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003639,鳩山カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003637,日本カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003656,武蔵松山カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003609,鴻巣カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003585,入間カントリー倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003602,久邇カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003643,飯能パークカントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005316,【レッスン】坂井昌司プロレッスン（埼玉）,,11,27,,,0,,,,,,,,,,,,,,,,,,,,
C005314,【レッスン】ＴＫＯ　ＧＯＬＦ　ＮＭＣ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003614,高麗川カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003608,太平洋クラブ江南コース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003624,高坂カントリークラブ,,11,36,,,90,,,,,,,,,,,,,,,,,,,,
C003621,森林公園ゴルフ倶楽部（埼玉県）,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005269,ゴルフプラザ鳩山,,11,9,,,50,,,,,,,,,,,,,,,,,,,,
C003630,オリムピックナショナルＧＣ ＷＥＳＴ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C005189,オリムピック・カントリークラブレイクつぶらだコース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003659,嵐山カントリークラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003587,オリムピックナショナルＧＣ ＥＡＳＴ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000198,戸田パブリックゴルフコース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005345,【レッスン】フォーサイツプロアマ,,11,0,,,0,,,,,,,,,,,,,,,,,,,,
C003584,石坂ゴルフ倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005296,岡部チサンカントリークラブ（旧）,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003596,霞ケ関カンツリー倶楽部,,11,36,,,90,,,,,,,,,,,,,,,,,,,,
C000209,川口市浮間ゴルフ場,,11,9,,,50,,,,,,,,,,,,,,,,,,,,
C000208,川口パブリックゴルフ場,,11,12,,,50,,,,,,,,,,,,,,,,,,,,
C003619,狭山ゴルフ・クラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003631,東京ゴルフ倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003642,飯能ゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003644,東松山カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C003645,日高カントリークラブ,,11,27,,,90,,,,,,,,,,,,,,,,,,,,
C005364,【レッスン】フラッグスゴルフスクール,,11,0,,,0,,,,,,,,,,,,,,,,,,,,
C003648,美里ゴルフ倶楽部,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003649,美里ロイヤルゴルフクラブ,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003651,武蔵カントリークラブ　笹井コース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003652,武蔵カントリークラブ　豊岡コース,,11,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003680,キャメルゴルフ＆ホテルリゾート,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003769,花生カントリークラブ（千葉県）【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003706,コスモクラシッククラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003676,大原・御宿ゴルフコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003682,かずさカントリークラブ【アコーディア・ゴルフ】,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003690,鴨川カントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003740,千葉新日本ゴルフ倶楽部,,12,36,,,72,,,,,,,,,,,,,,,,,,,,
C003669,一の宮カントリー倶楽部,,12,36,,,72,,,,,,,,,,,,,,,,,,,,
C005184,国際レディースゴルフ倶楽部,,12,9,,,72,,,,,,,,,,,,,,,,,,,,
C003752,東京湾カントリークラブ【アコーディア・ゴルフ】,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003708,成田の森カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003758,空港ゴルフコース 成田【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003688,木更津東カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003665,アバイディングクラブゴルフソサエティ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003805,ラ・ヴィスタ ゴルフリゾート【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003790,マグレガーカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003741,千葉桜の里ゴルフクラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003806,銚子倶楽部（旧：レインボーヒルズカントリークラブ）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003714,佐原カントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003691,加茂ゴルフ倶楽部（千葉県）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003753,東庄ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005254,ＡＢＣいすみゴルフコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003761,成田東カントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003749,デイスターゴルフクラブ（閉鎖）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003673,南総ヒルズカントリークラブ（旧：エンゼルカントリークラブ）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003787,万木城カントリークラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003683,上総富士ゴルフクラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003737,ムーンレイクゴルフクラブ 鶴舞コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003807,多古カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003667,ＰＧＭ南市原ゴルフクラブ（旧：南市原ゴルフクラブ）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003793,ミルフィーユゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003799,ベルセルバカントリークラブ 市原コース（千葉県）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003677,オーク・ヒルズカントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003738,ザ　ナショナルカントリー倶楽部　千葉（旧：千葉廣済堂ＣＣ）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003739,千葉国際カントリークラブ,,12,45,,,90,,,,,,,,,,,,,,,,,,,,
C003670,市原京急カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003742,千葉セントラルゴルフクラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003778,大多喜城ゴルフ倶楽部,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003702,グレンオークスカントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003662,ゴールド木更津カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003678,ゴルフ５カントリーオークビレッヂ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003686,香取カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003794,紫カントリークラブ　あやめコース（旧：紫カントリークラブ　紫あやめ３６）,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003813,東京ベイサイドゴルフコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003814,新君津ベルグリーンカントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003693,アクアラインゴルフクラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003810,ムーンレイクゴルフクラブ　茂原コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003804,房州カントリークラブ【アコーディア・ゴルフ】,,12,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005199,イーグルレイクゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003809,ムーンレイクゴルフクラブ　市原コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003786,丸の内倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003705,赤とんぼカントリークラブ（旧：神崎カントリー倶楽部）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003770,ゴールデンクロスカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003755,トーヨーカントリークラブ（千葉県）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003717,ジャパンＰＧＡゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003783,本千葉カントリークラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003781,房総カントリークラブ　房総ゴルフ場 （３６Ｈ）,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003709,鹿野山ゴルフ倶楽部,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003720,総丘カントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003811,芝山ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003789,真名カントリークラブゲーリー・プレーヤーコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003747,長南パブリックコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003772,東我孫子カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003719,スカイウェイカントリークラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003803,米原ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003728,太平洋クラブ市原コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003685,勝浦東急ゴルフコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003681,君津香木原カントリークラブ（旧：新香木原ＣＣ）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003765,ニュー南総ゴルフ倶楽部【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003788,真名カントリークラブ　真名コース,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C005279,白井ゴルフ林間ショートコース,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C003757,習志野カントリークラブ【アコーディア・ゴルフ】,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003679,小見川東急ゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003745,長太郎カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003698,京カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003746,長南カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003764,南総カントリークラブ,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003675,クリアビューゴルフクラブ＆ホテル,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003763,成田フェアフィールドゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003780,房総カントリークラブ　大上ゴルフ場 （１８Ｈ）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003792,ロッテ皆吉台カントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003716,ＣＰＧカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003797,森永高滝カントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003733,千葉夷隅ゴルフクラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003674,大多喜カントリークラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003775,勝浦ゴルフ倶楽部,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003773,東千葉カントリークラブ【アコーディア・ゴルフ】,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C005234,ブリストルヒル　ゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003704,源氏山ゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003777,富士市原ゴルフクラブ【アコーディア・ゴルフ】,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003767,野田市パブリックゴルフ場　ひばりコース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003697,季美の森ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003802,四街道ゴルフ倶楽部【アコーディア・ゴルフ】,,12,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003671,市原ゴルフクラブ市原コース,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003766,野田市パブリックゴルフ場　けやきコース,,12,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003684,上総モナークカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003791,南茂原カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003710,成田ヒルズカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003768,白鳳カントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003668,泉カントリー倶楽部,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003663,カナリヤガーデンカントリークラブ（閉鎖）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005357,日本長江ゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003695,ＰＧＭマリアゴルフリンクス（旧：きみさらずゴルフリンクス）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003672,市原ゴルフクラブ柿の木台コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003800,山田ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003696,ロイヤルスターゴルフクラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003812,ヌーヴェルゴルフ倶楽部　金谷郷コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003732,館山カントリークラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003727,大千葉カントリー倶楽部,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003748,鶴舞カントリー倶楽部,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003711,ザ・カントリークラブ・ジャパン,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003664,姉ヶ崎カントリー倶楽部,,12,36,,,90,,,,,,,,,,,,,,,,,,,,
C003744,アルカディアゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003760,ナリタゴルフコース（閉鎖）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003689,カメリアヒルズカントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003726,大栄カントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005178,ブリック＆ウッドクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003784,千葉松尾ゴルフクラブ（旧：ラフォーレ＆松尾ゴルフ倶楽部）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003808,総武カントリークラブ　北コース,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C003729,太平洋クラブ成田コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003751,東京国際空港ゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005241,ゴルフパートナー千葉ショートコース,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C003731,立野クラシックゴルフ倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003754,富里ゴルフ倶楽部（閉鎖）,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005243,千葉バーディクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003715,山武グリーンカントリー倶楽部,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003779,船橋カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005266,ダイナミックゴルフ千葉,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C005276,大網グリーンゴルフ,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C003721,ＰＧＭ総成ゴルフクラブ,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
C003801,八幡カントリークラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005265,ダイナミックゴルフ成田,,12,12,,,50,,,,,,,,,,,,,,,,,,,,
C003762,ゴルフ倶楽部成田ハイツリー,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005267,ダイナミックゴルフ茂原,,12,9,,,50,,,,,,,,,,,,,,,,,,,,
C003771,浜野ゴルフクラブ,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003722,総武カントリークラブ　印旛コース,,12,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C003707,小御門ｶﾝﾂﾘｰｸﾗﾌﾞ（閉鎖）,,12,27,,,90,,,,,,,,,,,,,,,,,,,,
